"","datetime","city","country","shape"
"73880",2020-08-19,"karwia (poland)",NA,"fireball"
"73881",2020-07-01,"huntington beach","us","circle"
"73882",2020-03-04,"brampton (canada)","ca","light"
"73883",2020-03-16,"little falls","us","light"
"73884",2019-08-30,"matteson","us","light"
"73885",2019-08-30,"sedona","us","flash"
"73886",2019-08-30,"maury island",NA,NA
"73887",2019-08-30,"jenks","us","light"
"73888",2019-08-30,"lake powell",NA,"fireball"
"73889",2019-10-02,"los lunas","us",NA
"73890",2019-08-30,"socorro","us","other"
"73891",2020-07-01,"eureka","us","flash"
"73892",2019-08-30,"east northport","us","fireball"
"73893",2020-01-03,"montauk","us","circle"
"73894",2020-12-23,"rio rancho/bernillo (between)",NA,"other"
"73895",2020-08-05,"salem","us","other"
"73896",2020-08-05,"spokane","us","light"
"73897",2019-09-12,"jemez springs","us","unknown"
"73898",2020-07-01,"albany","us","sphere"
"73899",2019-08-30,"dinosaur","us",NA
"73900",2019-08-30,"see report...",NA,NA
"73901",2020-07-01,"albuquerque","us","unknown"
"73902",2020-07-01,"aztec","us","light"
"73903",2020-07-01,"bosque","us",NA
"73904",2020-04-01,"denver (50 miles east of) on interstate 76",NA,"fireball"
"73905",2020-07-01,"gallup/albuquerque (between)",NA,NA
"73906",2020-07-01,"las cruces","us","fireball"
"73907",2020-08-05,"rawlins (39 miles west of)","us","fireball"
"73908",2020-07-01,"tularosa","us","flash"
"73909",2020-03-16,"newquay&#44 cornwall (uk/england)",NA,"circle"
"73910",2020-07-01,"windsor (canada)","ca","circle"
"73911",2020-07-01,"salem","us","other"
"73912",2020-08-19,"smithville","us","circle"
"73913",2020-02-25,"liberty","us","light"
"73914",2020-08-19,"ringgold","us","triangle"
"73915",2020-07-23,"victoria (canada)","ca","other"
"73916",2020-07-05,"west tisbury",NA,"circle"
"73917",2020-01-11,"noxapater","us","cone"
"73918",2020-10-15,"sydney (nsw&#44 australia)","au","sphere"
"73919",2020-08-19,"portland","us","sphere"
"73920",2020-04-27,"beaumont","us","unknown"
"73921",2020-08-19,"east petersburg","us","circle"
"73922",2020-07-01,"chandler","us","light"
"73923",2020-08-19,"gilbert","us","light"
"73924",2020-09-17,"gilbert","us","unknown"
"73925",2020-08-19,"mesa","us","circle"
"73926",2020-08-19,"phoenix","us","light"
"73927",2020-08-19,"gilbert","us","light"
"73928",2020-08-19,"chandler","us","light"
"73929",2020-09-17,"chandler","us","circle"
"73930",2020-08-19,"gilbert","us","light"
"73931",2020-08-19,"tyler","us","triangle"
"73932",2020-09-17,"chandler","us","light"
"73933",2020-04-27,"burke","us","circle"
"73934",2020-08-19,"little rock","us","disk"
"73935",2020-08-19,"gilbert","us","light"
"73936",2020-08-19,"grand prairie","us","fireball"
"73937",2020-08-19,"dallas","us","cigar"
"73938",2020-09-17,"newbury park","us","disk"
"73939",2020-08-05,"presque isle","us","light"
"73940",2020-03-27,"mackinaw (20 min south of; on hwy 75)",NA,"changing"
"73941",2020-10-30,"wapakoneta (near)","us","cone"
"73942",2020-12-23,"sequoia","us","light"
"73943",2020-03-04,"surry (uk/england)",NA,"triangle"
"73944",2020-02-05,"fort.st.james (canada)",NA,"formation"
"73945",2020-03-11,"bristol","us","unknown"
"73946",2020-12-19,"wilmington","us","unknown"
"73947",2020-03-19,"weatherford","us","rectangle"
"73948",2020-02-14,"kentucky (rural)",NA,"unknown"
"73949",2020-03-11,"blackwood","us","disk"
"73950",2020-08-20,"lawton","us","disk"
"73951",2020-04-27,"lexington","us","rectangle"
"73952",2020-04-08,"savannah","us","oval"
"73953",2020-07-16,"newark","us","triangle"
"73954",2020-05-14,"prince george (canada)","ca","disk"
"73955",2020-08-24,"taft",NA,"cross"
"73956",2020-09-12,"sunnm&oslash;re (norway)",NA,"disk"
"73957",2020-12-23,"firth","us","light"
"73958",2020-05-27,"laval (canada)","ca","diamond"
"73959",2020-07-05,"rockville centre","us","triangle"
"73960",2020-07-29,"enosburg falls","us","triangle"
"73961",2020-08-20,"norwich&#44norfolk (uk/england)",NA,"flash"
"73962",2020-08-20,"norwich&#44norfolk (uk/england)",NA,"flash"
"73963",2020-08-20,"glendale","us","light"
"73964",2020-12-23,"lake placid (near)","us","fireball"
"73965",2020-12-16,"red cloud (rural)","us","light"
"73966",2020-10-31,"roswell","us","triangle"
"73967",2020-12-05,"berlin","us","unknown"
"73968",2020-11-20,"del norte","us","fireball"
"73969",2020-01-21,"k.maras",NA,"rectangle"
"73970",2020-08-20,"redmond","us","fireball"
"73971",2020-10-12,"tarpon springs/clearwater",NA,"unknown"
"73972",2020-08-28,"wenatchee","us","circle"
"73973",2020-08-28,"wickenburg","us","light"
"73974",2020-09-06,"derry","us","light"
"73975",2020-02-01,"ocean city","us","fireball"
"73976",2020-08-16,"sonora","us","other"
"73977",2020-08-16,"yanush","us","unknown"
"73978",2020-08-28,"pacific ridge",NA,"other"
"73979",2020-08-16,"lake stevens","us","flash"
"73980",2020-03-04,"faro (portugal)",NA,"unknown"
"73981",2020-02-01,"st. peters","us","sphere"
"73982",2020-08-28,"monroe","us","rectangle"
"73983",2020-09-13,"indianapolis","us","oval"
"73984",2020-04-27,"lancaster","us","sphere"
"73985",2020-05-09,"cheshire (uk/england)","gb","fireball"
"73986",2020-12-12,"cambridge city","us","sphere"
"73987",2020-06-18,"fawn grove","us","light"
"73988",2020-03-21,"new york city (bronx)","us","circle"
"73989",2020-08-16,"gaviota and lompoc (between)",NA,"light"
"73990",2020-03-02,"virginia beach","us","light"
"73991",2020-08-16,"mesquite","us","light"
"73992",2020-03-21,"brookston","us","fireball"
"73993",2020-12-23,"dunnellon","us","disk"
"73994",2020-08-28,"midland","us","light"
"73995",2020-12-23,"macomb","us","unknown"
"73996",2020-08-28,"coalinga (just outside of)","us","light"
"73997",2020-03-11,"chicago","us","oval"
"73998",2020-03-28,"piner","us","disk"
"73999",2020-08-16,"knoxville","us","light"
"74000",2020-08-16,"sydney (nsw&#44 australia)","au","fireball"
"74001",2020-08-28,"bellevue","us","circle"
"74002",2020-08-28,"centreville","us","circle"
"74003",2020-08-28,"birmingham (uk/england)","gb",NA
"74004",2020-08-28,"lake macquarie (nsw&#44 australia)",NA,"oval"
"74005",2020-08-28,"los angeles","us","diamond"
"74006",2020-10-11,"ashford","us","oval"
"74007",2020-06-18,"loma linda","us","sphere"
"74008",2020-01-17,"gilbert","us","cross"
"74009",2020-08-28,"kelowna (canada)","ca","light"
"74010",2020-10-31,"haarlem-leiden (netherlands)",NA,"other"
"74011",2020-01-22,"conchas dam",NA,"circle"
"74012",2020-01-17,"seattle","us","circle"
"74013",2020-09-24,"tacoma","us","disk"
"74014",2020-08-28,"st. petersburg","us","unknown"
"74015",2020-08-28,"colorado springs","us","light"
"74016",2020-10-20,"kalamazoo","us","other"
"74017",2020-08-28,"ogdensburg","us","light"
"74018",2020-08-28,"salem","us","light"
"74019",2020-09-29,"wheeling","us","cylinder"
"74020",2020-03-08,"millinocket","us","light"
"74021",2020-08-28,"miami","us","oval"
"74022",2020-02-12,"kerman","us","flash"
"74023",2020-03-19,"sydney (canada)","ca","sphere"
"74024",2020-11-11,"issaquah","us","triangle"
"74025",2020-12-09,"richfield","us","fireball"
"74026",2020-07-16,"cashion","us","triangle"
"74027",2020-08-07,"roswell","us","disk"
"74028",2020-08-24,"eugene","us","triangle"
"74029",2020-11-02,"la mesa","us","disk"
"74030",2020-08-24,"firebaugh exit",NA,"other"
"74031",2020-06-20,"savannah","us","triangle"
"74032",2020-05-24,"abbotsford (canada)","ca","unknown"
"74033",2020-03-31,"cranston","us","formation"
"74034",2020-08-05,"st. paul","us","triangle"
"74035",2020-04-18,"ocean city","us","fireball"
"74036",2020-08-24,"bear valley","us","sphere"
"74037",2020-08-24,"burbank (10-20 mins flight to)","us","circle"
"74038",2020-12-03,"west lebanon","us","light"
"74039",2020-03-13,"st. louis","us","cylinder"
"74040",2020-08-24,"south bend","us","triangle"
"74041",2020-08-24,"spring valley","us","light"
"74042",2020-02-08,"north vancouver (canada)","ca","triangle"
"74043",2020-02-01,"al asad (near hit) (iraq)",NA,"sphere"
"74044",2020-08-24,"denver","us","triangle"
"74045",2020-08-24,"lebanon","us","light"
"74046",2020-07-05,"pelzer","us","oval"
"74047",2020-08-24,"round rock","us","light"
"74048",2020-10-11,"budapest (hungary)",NA,"sphere"
"74049",2020-08-24,"ahwatukee-foothills (phoenix)",NA,"light"
"74050",2020-05-24,"junction","us","disk"
"74051",2020-08-24,"penticton (canada)","ca","light"
"74052",2020-08-24,"niagara falls (canada)","ca","light"
"74053",2020-12-03,"st. paul (southern part)","us","formation"
"74054",2020-10-27,"eldon","us","light"
"74055",2020-02-08,"pescadero (los cerritos beach) (baja sur) (mexico)",NA,"other"
"74056",2020-05-15,"dallas","us","formation"
"74057",2020-02-01,"lamy","us","unknown"
"74058",2020-09-15,"las vegas","us","light"
"74059",2020-12-12,"bellingham","us","fireball"
"74060",2020-07-16,"plainfield","us","other"
"74061",2020-09-15,"o&#39fallon","us","triangle"
"74062",2020-05-15,"covington","us","triangle"
"74063",2020-02-14,"cranbrook (canada)","ca","disk"
"74064",2020-10-08,"olympia","us","unknown"
"74065",2020-09-15,"bakersfield","us","light"
"74066",2020-11-28,"lompoc","us","other"
"74067",2020-02-01,"sedona","us","disk"
"74068",2020-08-07,"phillipsburg (st. maarten)",NA,"cylinder"
"74069",2020-12-16,"port alberni (kennedy lake) (canada)","ca","sphere"
"74070",2020-11-21,"taunton","us","disk"
"74071",2020-03-04,"ste-marguerite lac masson (canada)",NA,"sphere"
"74072",2020-02-01,"uss enterprise (at sea)",NA,NA
"74073",2020-09-15,"aurora (canada)","ca","light"
"74074",2020-03-11,"murmet springs",NA,"light"
"74075",2020-11-28,"marysville","us","other"
"74076",2020-09-15,"west chester","us","other"
"74077",2020-09-15,"mount olive","us","disk"
"74078",2020-01-10,"elko","us","unknown"
"74079",2020-02-14,"fort worth","us","other"
"74080",2020-02-28,"wolf point","us","other"
"74081",2020-10-30,"groningen (the netherlands)",NA,"circle"
"74082",2020-10-11,"borden/carlton (canada)",NA,"fireball"
"74083",2020-09-15,"constableville","us","teardrop"
"74084",2020-10-11,"hamburg","us","circle"
"74085",2020-10-11,"waterford","us","triangle"
"74086",2020-10-11,"shoreview","us","circle"
"74087",2020-10-30,"granada hills/mission hills",NA,"disk"
"74088",2020-02-01,"tucson","us",NA
"74089",2020-10-30,"russellville","us","unknown"
"74090",2020-10-30,"milwaukie","us","circle"
"74091",2020-03-19,"honesdale","us","unknown"
"74092",2020-10-30,"lapeer","us","light"
"74093",2020-10-30,"kennewick","us","sphere"
"74094",2020-02-01,"trout lake","us","flash"
"74095",2020-05-15,"chicago/ohare",NA,"other"
"74096",2020-06-23,"malcolm","us","sphere"
"74097",2020-03-19,"ann arbor","us","triangle"
"74098",2020-11-28,"tensed (near)","us","other"
"74099",2020-10-30,"chicago","us","sphere"
"74100",2020-10-30,"escondido","us","light"
"74101",2020-10-30,"seattle","us","unknown"
"74102",2020-10-30,"fredericton (canada)","ca","cigar"
"74103",2020-10-30,"red bank","us","other"
"74104",2020-10-30,"gladeville","us","circle"
"74105",2020-10-30,"cleveland","us","diamond"
"74106",2020-10-30,"lakewood","us","fireball"
"74107",2020-10-30,"macedonia","us","flash"
"74108",2020-12-12,"edgar springs","us","other"
"74109",2020-10-30,"mountaintop",NA,"other"
"74110",2020-10-30,"orchard park","us","other"
"74111",2020-10-30,"wrightsville beach","us","fireball"
"74112",2020-10-30,"miami","us","triangle"
"74113",2020-10-30,"macedonia",NA,"unknown"
"74114",2020-04-27,"bellevue","us","unknown"
"74115",2020-03-31,"flat rock","us","light"
"74116",2020-10-08,"reno","us","sphere"
"74117",2020-11-28,"thorp","us","sphere"
"74118",2020-10-08,"bath","us","unknown"
"74119",2020-08-30,"glasgow (uk/scotland)","gb","fireball"
"74120",2020-10-08,"fairfax","us","unknown"
"74121",2020-10-08,"arlington","us","flash"
"74122",2020-03-04,"jacksonville","us","fireball"
"74123",2020-10-08,"springfield","us","light"
"74124",2020-11-11,"kawartha lakes (canada)",NA,NA
"74125",2020-10-08,"ft. lupton (near)","us","other"
"74126",2020-01-21,"yankeetown","us",NA
"74127",2020-03-23,"prescott valley","us","fireball"
"74128",2020-11-28,"browns mills","us","circle"
"74129",2020-11-28,"laundstuhl (germany)",NA,"disk"
"74130",2020-10-08,"great lakes",NA,"unknown"
"74131",2020-10-08,"chicago","us","light"
"74132",2020-10-08,"bremerton","us","disk"
"74133",2020-10-08,"cary","us","light"
"74134",2020-05-13,"conklin","us","fireball"
"74135",2020-07-04,"irvine","us","sphere"
"74136",2020-10-08,"alvin","us","fireball"
"74137",2020-10-08,"santa rosa","us","chevron"
"74138",2020-10-08,"santa rosa","us","chevron"
"74139",2020-10-08,"duluth","us","light"
"74140",2020-10-08,"montreal (canada)","ca","fireball"
"74141",2020-10-08,"bend","us","light"
"74142",2020-06-12,"san jose","us","triangle"
"74143",2020-10-31,"urbandale","us","light"
"74144",2020-10-31,"manitou springs","us","oval"
"74145",2020-11-19,"amherst","us","other"
"74146",2020-10-31,"hillsboro","us","light"
"74147",2020-10-31,"perrysburg","us","teardrop"
"74148",2020-10-31,"ridgely","us","fireball"
"74149",2020-10-31,"plymouth","us","unknown"
"74150",2020-10-31,"portland","us","triangle"
"74151",2020-11-21,"new orleans","us","light"
"74152",2020-10-31,"la crosse","us","teardrop"
"74153",2020-02-14,"san diego (mira mesa)","us","changing"
"74154",2020-10-31,"orlando","us","rectangle"
"74155",2020-03-19,"pennsville","us","triangle"
"74156",2020-10-31,"lake charles","us","circle"
"74157",2020-10-31,"clearfield","us","triangle"
"74158",2020-08-05,"winsted","us","circle"
"74159",2020-08-27,"sorento (near)",NA,"flash"
"74160",2020-08-27,"sterling heights","us","changing"
"74161",2020-12-12,"collbran/the flat tops",NA,"oval"
"74162",2020-08-27,"raleigh (uk/england)",NA,"oval"
"74163",2020-08-27,"((location unspecified)) (uk/england)",NA,"unknown"
"74164",2020-12-12,"amherst","us","light"
"74165",2020-08-27,"brookline","us","formation"
"74166",2020-04-13,"port orford","us","light"
"74167",2020-12-12,"new york city (staten island)","us","fireball"
"74168",2020-02-23,"eldora","us","rectangle"
"74169",2020-12-12,"prophetstown","us","disk"
"74170",2020-11-21,"coleman area",NA,"rectangle"
"74171",2020-10-10,"revelstoke (canada)","ca","disk"
"74172",2020-08-27,"chicago","us","triangle"
"74173",2020-12-12,"ipswich","us","sphere"
"74174",2020-08-27,"honolulu","us","circle"
"74175",2020-08-27,"fishtoft (boston) (uk/england)",NA,"light"
"74176",2020-08-27,"melbourne (australia)","au","other"
"74177",2020-11-21,"port angeles","us",NA
"74178",2020-08-27,"burr ridge","us","circle"
"74179",2020-12-12,"arlington","us","oval"
"74180",2020-08-27,"lafayette","us","other"
"74181",2020-08-27,"bainbridge","us","triangle"
"74182",2020-08-27,"dracut","us","fireball"
"74183",2020-08-27,"hayward","us","circle"
"74184",2020-08-27,"lafayette","us","other"
"74185",2020-08-27,"wichita","us","other"
"74186",2020-08-27,"grand rapids","us","fireball"
"74187",2020-08-27,"east grand rapids","us","light"
"74188",2020-08-27,"poole (uk/england)","gb","unknown"
"74189",2020-03-10,"afton",NA,"triangle"
"74190",2020-08-27,"campground kendallville",NA,"unknown"
"74191",2020-08-27,"guelph (canada)","ca","fireball"
"74192",2020-08-27,"simi valley","us","fireball"
"74193",2020-08-27,"syracuse","us","circle"
"74194",2020-04-03,"two harbors","us","light"
"74195",2020-08-27,"cleckheaton (uk/england)","gb","fireball"
"74196",2020-08-27,"ray","us","fireball"
"74197",2020-08-27,"percilla","us","light"
"74198",2020-08-27,"ocean city","us","other"
"74199",2020-08-27,"rose city","us","fireball"
"74200",2020-08-24,"deming","us","disk"
"74201",2020-08-24,"walled lake","us","circle"
"74202",2020-02-07,"caldwell","us","light"
"74203",2020-08-24,"sharjah (united arab emirates)",NA,"light"
"74204",2020-01-31,"las vegas","us","oval"
"74205",2020-08-24,"essex (canada)","ca","changing"
"74206",2020-12-12,"lynchburg","us","sphere"
"74207",2020-11-21,"dixon","us","other"
"74208",2020-08-24,"whistling straits",NA,"disk"
"74209",2020-11-21,"warwick","us","light"
"74210",2020-08-24,"el paso","us","unknown"
"74211",2020-08-24,"conrad","us","sphere"
"74212",2020-08-24,"visalia","us","light"
"74213",2020-08-24,"round rock","us","oval"
"74214",2020-11-21,"caldwell","us","cylinder"
"74215",2020-08-24,"portland","us","sphere"
"74216",2020-08-30,"dublin (ireland)",NA,"disk"
"74217",2020-08-24,"kinross","us","unknown"
"74218",2020-08-24,"salmon arm (canada)","ca","circle"
"74219",2020-08-24,"weaverville","us","fireball"
"74220",2020-12-12,"hunt","us","triangle"
"74221",2020-12-12,"dinkey lakes wilderness",NA,"light"
"74222",2020-07-04,"oklahoma city","us","flash"
"74223",2020-08-21,"lexington","us","triangle"
"74224",2020-08-21,"wellington","us","circle"
"74225",2020-10-10,"clifton forge",NA,"light"
"74226",2020-08-21,"mississippi (central part)",NA,"egg"
"74227",2020-08-21,"lawrenceville","us","diamond"
"74228",2020-08-21,"battle mountain (54 miles from)","us","cigar"
"74229",2020-12-12,"hamburg","us","other"
"74230",2020-12-12,"high point","us","triangle"
"74231",2020-10-10,"torreon&#44 coahuila (mexico)",NA,"cigar"
"74232",2020-10-10,"dover township",NA,"unknown"
"74233",2020-12-23,"mackinaw city","us","fireball"
"74234",2020-08-21,"yankton","us","light"
"74235",2020-08-21,"boise","us","circle"
"74236",2020-08-21,"macon","us","unknown"
"74237",2020-08-21,"phoenix","us","light"
"74238",2020-08-21,"holden","us","light"
"74239",2020-02-10,"kittery point","us","triangle"
"74240",2020-10-10,"oakdale","us","light"
"74241",2020-08-19,"phoenix","us","light"
"74242",2020-08-19,"toronto (canada)","ca","rectangle"
"74243",2020-10-30,"tooele","us","formation"
"74244",2020-10-30,"yreka","us","cigar"
"74245",2020-10-30,"benfleet (thames estuary) (uk/england)","gb","disk"
"74246",2020-08-19,"oklahoma city","us","circle"
"74247",2020-08-19,"brentwood","us","cigar"
"74248",2020-08-19,"bar harbor","us","fireball"
"74249",2020-09-24,"nashua","us","cylinder"
"74250",2020-09-24,"pendleton","us","unknown"
"74251",2020-08-19,"revere","us","sphere"
"74252",2020-10-30,"rochdale (manchester) (uk/england)","gb","triangle"
"74253",2020-09-24,"tisbury",NA,"fireball"
"74254",2020-08-19,"yuma","us","oval"
"74255",2020-09-24,"okanogan","us","unknown"
"74256",2020-08-19,"omak","us","circle"
"74257",2020-08-19,"omak","us","teardrop"
"74258",2020-08-19,"buffalo (ne of)","us","light"
"74259",2020-08-19,"leavenworth","us","fireball"
"74260",2020-08-19,"dunchurch (canada)",NA,"circle"
"74261",2020-08-19,"kalmar (sweden)",NA,"other"
"74262",2020-08-19,"manchester (uk/england)","gb","circle"
